%Eco Export
%
%
%Title,20250228_Porpoise pool
%
%Data ID,38F5D99A-5610-46DF-8BCE-D3C2ED8B16A8
%User ID,B6FF73A9-E9FB-4AA2-9F40-347EE851EDFB
%Instrument ID,Eco_0713
%Firmware version,8008.8
%Created,"2/28/2025 1:36:02 PM",Local time
%Start Time,"2/24/2025 2:12:30 PM",Local time
%End time,"2/28/2025 1:20:30 PM",Local time
%Time zone offset,-60,min
%Latitude,0,deg
%Longitude,0,deg
%Magnetic declination,0,deg
%Salinity,17,ppt
%Device depth,3.2,m
%Upper layer depth,1.5,m
%middle-layer-depth,2,m
%Lower layer depth,2.85,m
%Avg speed,0.05,m/s
%Avg direction,184.32,deg
%Measurement counts,2855
%Measurement interval,2,min
%Processor version,1.1.16.0,
%processed,"2/28/2025 1:03:27 PM",utc
%
%Time,Upper speed,Upper direction,Middle speed,Middle direction,Lower speed,Lower direction,Temperature,Depth,Tilt
%(Local time),m/s,deg,m/s,deg,m/s,deg,degC,m,deg
"2/24/2025 10:40:30 PM",0.10,160.84,0.12,162.47,0.14,169.10,3.56,2.90,12.60
"2/24/2025 10:42:30 PM",0.12,168.69,0.11,177.49,0.15,182.60,3.56,2.90,12.59
"2/24/2025 10:44:30 PM",0.10,157.43,0.12,160.06,0.11,173.77,3.56,2.89,12.59
"2/24/2025 10:46:30 PM",0.10,153.95,0.10,177.11,0.13,175.70,3.56,2.89,12.60
"2/24/2025 10:48:30 PM",0.10,156.04,0.10,164.95,0.16,187.52,3.56,2.90,12.60
"2/24/2025 10:50:30 PM",0.10,164.69,0.12,167.11,0.14,186.34,3.56,2.90,12.60
"2/24/2025 10:52:30 PM",0.10,171.55,0.10,169.89,0.12,177.06,3.56,2.90,12.60
"2/24/2025 10:54:30 PM",0.09,165.49,0.10,169.24,0.15,188.08,3.56,2.90,12.60
"2/24/2025 10:56:30 PM",0.06,152.53,0.09,177.43,0.13,184.69,3.56,2.90,12.60
"2/24/2025 10:58:30 PM",0.09,147.38,0.11,174.99,0.15,181.93,3.56,2.89,12.59
"2/24/2025 11:00:30 PM",0.10,157.03,0.11,172.41,0.11,171.37,3.57,2.89,12.59
"2/24/2025 11:02:30 PM",0.09,154.94,0.10,160.27,0.13,172.32,3.57,2.89,12.60
"2/24/2025 11:04:30 PM",0.07,170.25,0.09,165.03,0.14,172.43,3.57,2.89,12.60
"2/24/2025 11:06:30 PM",0.09,161.16,0.12,175.16,0.12,181.00,3.56,2.89,12.60
"2/24/2025 11:08:30 PM",0.11,153.90,0.10,175.33,0.11,176.76,3.56,2.89,12.60
"2/24/2025 11:10:30 PM",0.08,161.33,0.09,151.97,0.11,184.28,3.57,2.89,12.59
"2/24/2025 11:12:30 PM",0.06,152.59,0.08,156.33,0.12,180.95,3.56,2.89,12.59
"2/24/2025 11:14:30 PM",0.08,163.23,0.11,176.22,0.13,181.28,3.56,2.89,12.59
"2/24/2025 11:16:30 PM",0.07,160.35,0.07,180.00,0.13,178.69,3.56,2.89,12.59
"2/24/2025 11:18:30 PM",0.07,166.35,0.10,184.71,0.16,183.28,3.56,2.89,12.59
"2/24/2025 11:20:30 PM",0.09,146.14,0.11,159.51,0.13,181.31,3.56,2.89,12.59
"2/24/2025 11:22:30 PM",0.07,150.05,0.10,153.92,0.13,184.05,3.56,2.89,12.59
"2/24/2025 11:24:30 PM",0.09,140.84,0.10,164.60,0.09,183.37,3.56,2.90,12.59
"2/24/2025 11:26:30 PM",0.10,164.80,0.10,168.58,0.12,192.32,3.56,2.89,12.59
"2/24/2025 11:28:30 PM",0.06,172.28,0.08,166.48,0.11,189.13,3.56,2.89,12.59
"2/24/2025 11:30:30 PM",0.08,161.33,0.08,170.66,0.13,184.54,3.56,2.90,12.59
"2/24/2025 11:32:30 PM",0.07,160.17,0.06,178.15,0.12,182.86,3.56,2.89,12.59
"2/24/2025 11:34:30 PM",0.10,160.84,0.09,165.80,0.12,191.69,3.56,2.89,12.59
"2/24/2025 11:36:30 PM",0.08,165.96,0.08,146.73,0.11,167.47,3.55,2.89,12.59
"2/24/2025 11:38:30 PM",0.07,166.89,0.06,157.04,0.11,186.52,3.55,2.89,12.59
"2/24/2025 11:40:30 PM",0.06,150.02,0.07,160.23,0.11,180.52,3.56,2.89,12.59
"2/24/2025 11:42:30 PM",0.07,131.27,0.08,171.87,0.10,185.44,3.55,2.89,12.59
"2/24/2025 11:44:30 PM",0.04,155.56,0.05,147.77,0.10,194.74,3.55,2.89,12.59
"2/24/2025 11:46:30 PM",0.06,156.68,0.06,149.74,0.09,187.43,3.55,2.89,12.59
"2/24/2025 11:48:30 PM",0.08,144.03,0.05,161.20,0.10,195.26,3.55,2.89,12.59
"2/24/2025 11:50:30 PM",0.06,156.14,0.07,168.69,0.09,184.97,3.55,2.89,12.59
"2/24/2025 11:52:30 PM",0.04,156.30,0.07,162.12,0.08,187.21,3.55,2.89,12.59
"2/24/2025 11:54:30 PM",0.06,159.78,0.08,180.00,0.11,185.29,3.55,2.89,12.59
"2/24/2025 11:56:30 PM",0.07,154.84,0.06,183.81,0.11,197.26,3.55,2.89,12.59
"2/24/2025 11:58:30 PM",0.07,154.93,0.06,162.70,0.11,198.10,3.55,2.89,12.59
"2/25/2025 12:00:30 AM",0.07,163.07,0.07,180.00,0.11,198.78,3.55,2.89,12.59
"2/25/2025 12:02:30 AM",0.07,167.30,0.07,180.77,0.11,194.80,3.54,2.89,12.59
"2/25/2025 12:04:30 AM",0.05,120.41,0.07,187.77,0.10,192.71,3.54,2.89,12.59
"2/25/2025 12:06:30 AM",0.04,160.35,0.07,177.71,0.09,193.55,3.54,2.89,12.59
"2/25/2025 12:08:30 AM",0.07,154.16,0.08,168.83,0.11,185.29,3.54,2.89,12.59
"2/25/2025 12:10:30 AM",0.07,156.80,0.05,164.65,0.08,184.29,3.54,2.89,12.59
"2/25/2025 12:12:30 AM",0.08,165.07,0.07,172.78,0.12,191.96,3.54,2.89,12.59
"2/25/2025 12:14:30 AM",0.08,160.25,0.05,161.22,0.10,182.89,3.54,2.89,12.59
"2/25/2025 12:16:30 AM",0.07,186.15,0.03,143.97,0.09,198.85,3.54,2.89,12.59
"2/25/2025 12:18:30 AM",0.05,153.92,0.04,138.81,0.10,203.43,3.53,2.89,12.59
"2/25/2025 12:20:30 AM",0.03,162.12,0.05,180.00,0.10,171.70,3.53,2.89,12.59
"2/25/2025 12:22:30 AM",0.05,160.50,0.04,176.91,0.08,174.22,3.53,2.89,12.59
"2/25/2025 12:24:30 AM",0.02,135.00,0.04,168.41,0.08,176.38,3.53,2.88,12.59
"2/25/2025 12:26:30 AM",0.04,126.57,0.05,134.14,0.08,171.67,3.53,2.88,12.59
"2/25/2025 12:28:30 AM",0.02,149.04,0.03,192.34,0.07,188.25,3.53,2.88,12.59
"2/25/2025 12:30:30 AM",0.02,167.74,0.07,147.01,0.07,187.13,3.53,2.88,12.59
"2/25/2025 12:32:30 AM",0.03,166.50,0.04,197.20,0.07,182.53,3.53,2.87,12.59
"2/25/2025 12:34:30 AM",0.02,150.26,0.03,164.58,0.05,197.28,3.53,2.87,12.59
"2/25/2025 12:36:30 AM",0.02,180.00,0.04,192.88,0.05,211.76,3.53,2.87,12.59
"2/25/2025 12:38:30 AM",0.02,154.98,0.03,128.37,0.05,168.69,3.52,2.87,12.59
"2/25/2025 12:40:30 AM",0.02,172.57,0.01,29.74,0.05,186.34,3.52,2.87,12.59
"2/25/2025 12:42:30 AM",0.01,188.13,0.02,116.57,0.04,161.57,3.52,2.87,12.59
"2/25/2025 12:44:30 AM",0.01,248.20,0.03,136.55,0.05,198.43,3.52,2.87,12.59
"2/25/2025 12:46:30 AM",0.02,165.96,0.03,190.62,0.06,225.00,3.52,2.87,12.59
"2/25/2025 12:48:30 AM",0.02,162.47,0.01,60.26,0.03,202.75,3.52,2.87,12.59
"2/25/2025 12:50:30 AM",0.03,138.18,0.01,198.43,0.07,188.88,3.52,2.87,12.59
"2/25/2025 12:52:30 AM",0.02,154.65,0.02,135.00,0.04,188.13,3.52,2.87,12.59
"2/25/2025 12:54:30 AM",0.05,206.05,0.02,64.80,0.03,188.88,3.52,2.86,12.58
"2/25/2025 12:56:30 AM",0.03,155.10,0.03,197.35,0.05,194.04,3.52,2.87,12.58
"2/25/2025 12:58:30 AM",0.01,264.29,0.02,63.43,0.04,189.46,3.53,2.87,12.58
"2/25/2025 1:00:30 AM",0.00,333.43,0.01,173.66,0.03,172.15,3.52,2.86,12.58
"2/25/2025 1:02:30 AM",0.02,142.43,0.02,152.35,0.04,181.55,3.52,2.85,12.58
"2/25/2025 1:04:30 AM",0.02,304.70,0.01,99.46,0.03,218.05,3.52,2.85,12.58
"2/25/2025 1:06:30 AM",0.01,275.71,0.01,233.13,0.04,228.37,3.52,2.85,12.58
"2/25/2025 1:08:30 AM",0.01,157.38,0.02,230.19,0.03,206.57,3.52,2.85,12.57
"2/25/2025 1:10:30 AM",0.01,300.96,0.01,183.81,0.03,221.19,3.52,2.85,12.57
"2/25/2025 1:12:30 AM",0.03,151.11,0.03,238.24,0.01,180.00,3.52,2.85,12.57
"2/25/2025 1:14:30 AM",0.02,129.81,0.01,337.38,0.02,191.31,3.52,2.85,12.56
"2/25/2025 1:16:30 AM",0.03,238.24,0.01,331.70,0.01,246.04,3.52,2.84,12.57
"2/25/2025 1:18:30 AM",0.03,190.49,0.01,63.43,0.02,267.27,3.52,2.85,12.56
"2/25/2025 1:20:30 AM",0.02,318.58,0.01,194.04,0.01,348.69,3.52,2.85,12.56
"2/25/2025 1:22:30 AM",0.00,270.00,0.01,191.31,0.01,298.30,3.52,2.85,12.56
"2/25/2025 1:24:30 AM",0.01,222.27,0.01,41.63,0.02,196.39,3.52,2.85,12.56
"2/25/2025 1:26:30 AM",0.02,139.76,0.01,147.53,0.01,132.27,3.52,2.85,12.56
"2/25/2025 1:28:30 AM",0.01,180.00,0.02,189.46,0.01,288.43,3.51,2.84,12.56
"2/25/2025 1:30:30 AM",0.02,305.84,0.02,209.36,0.01,245.56,3.52,2.84,12.56
"2/25/2025 1:32:30 AM",0.00,288.43,0.01,230.71,0.02,41.42,3.52,2.84,12.56
"2/25/2025 1:34:30 AM",0.00,0.00,0.02,250.71,0.02,356.42,3.52,2.85,12.57
"2/25/2025 1:36:30 AM",0.02,20.56,0.00,0.00,0.03,25.77,3.53,2.84,12.56
"2/25/2025 1:38:30 AM",0.01,237.99,0.01,348.69,0.01,325.01,3.53,2.84,12.56
"2/25/2025 1:40:30 AM",0.02,326.31,0.00,135.00,0.01,245.22,3.53,2.84,12.56
"2/25/2025 1:42:30 AM",0.04,343.01,0.01,298.30,0.01,138.37,3.53,2.84,12.57
"2/25/2025 1:44:30 AM",Nan,Nan,0.02,29.74,0.02,10.78,3.53,2.83,12.56
"2/25/2025 1:46:30 AM",0.02,3.18,0.02,295.35,0.02,310.60,3.52,2.83,12.56
"2/25/2025 1:48:30 AM",0.02,306.25,0.01,253.30,0.02,29.74,3.53,2.84,12.56
"2/25/2025 1:50:30 AM",0.03,334.23,0.01,355.24,0.02,279.46,3.53,2.83,12.56
"2/25/2025 1:52:30 AM",0.01,230.19,0.03,352.15,0.02,3.18,3.52,2.83,12.56
"2/25/2025 1:54:30 AM",0.01,320.71,0.01,315.00,0.02,325.49,3.52,2.82,12.56
"2/25/2025 1:56:30 AM",0.01,311.99,0.02,264.29,0.02,3.58,3.52,2.82,12.56
"2/25/2025 1:58:30 AM",0.02,340.56,0.02,345.96,0.03,349.70,3.52,2.82,12.56
"2/25/2025 2:00:30 AM",0.01,203.20,0.02,259.38,0.03,318.81,3.53,2.82,12.56
"2/25/2025 2:02:30 AM",0.03,322.43,0.02,289.29,0.06,351.87,3.53,2.82,12.56
"2/25/2025 2:04:30 AM",0.04,342.41,0.01,216.03,0.02,357.14,3.54,2.81,12.56
"2/25/2025 2:06:30 AM",0.03,334.23,0.02,22.38,0.03,307.57,3.53,2.81,12.56
"2/25/2025 2:08:30 AM",0.02,192.53,0.02,240.26,0.03,307.30,3.53,2.82,12.56
"2/25/2025 2:10:30 AM",0.01,276.34,0.02,299.05,0.01,289.98,3.53,2.82,12.56
"2/25/2025 2:12:30 AM",0.01,258.69,0.01,57.99,0.02,77.47,3.53,2.82,12.56
"2/25/2025 2:14:30 AM",0.03,14.04,0.01,77.47,0.02,299.74,3.53,2.82,12.56
"2/25/2025 2:16:30 AM",0.01,47.73,0.01,18.43,0.03,232.31,3.53,2.82,12.56
"2/25/2025 2:18:30 AM",0.01,201.80,0.01,184.40,0.01,248.20,3.54,2.82,12.56
"2/25/2025 2:20:30 AM",0.01,188.13,0.02,161.57,0.02,146.31,3.54,2.82,12.56
"2/25/2025 2:22:30 AM",0.02,60.95,0.00,0.00,0.03,47.49,3.53,2.82,12.56
"2/25/2025 2:24:30 AM",0.02,299.36,0.02,232.13,0.01,140.19,3.53,2.83,12.56
"2/25/2025 2:26:30 AM",0.01,128.66,0.02,195.52,0.02,196.39,3.53,2.83,12.56
"2/25/2025 2:28:30 AM",0.01,230.71,0.01,206.57,0.02,195.95,3.53,2.83,12.56
"2/25/2025 2:30:30 AM",0.03,298.30,0.01,211.61,0.01,300.26,3.54,2.83,12.56
"2/25/2025 2:32:30 AM",0.04,194.04,0.02,204.23,0.02,138.81,3.54,2.83,12.56
"2/25/2025 2:34:30 AM",0.00,180.00,0.02,252.35,0.02,342.65,3.54,2.83,12.56
"2/25/2025 2:36:30 AM",0.04,308.42,0.02,225.00,0.02,27.76,3.55,2.82,12.56
"2/25/2025 2:38:30 AM",0.01,347.47,0.00,270.00,0.01,126.03,3.54,2.82,12.56
"2/25/2025 2:40:30 AM",0.01,208.30,0.02,152.10,0.01,199.98,3.54,2.82,12.56
"2/25/2025 2:42:30 AM",0.01,22.62,0.00,225.00,0.01,94.40,3.54,2.83,12.56
"2/25/2025 2:44:30 AM",0.03,0.00,0.02,249.15,0.01,170.54,3.54,2.83,12.56
"2/25/2025 2:46:30 AM",0.04,202.11,0.01,90.00,0.01,341.57,3.54,2.83,12.56
"2/25/2025 2:48:30 AM",0.02,190.62,0.02,200.22,0.02,243.43,3.54,2.82,12.56
"2/25/2025 2:50:30 AM",0.02,308.16,0.01,101.31,0.04,233.13,3.55,2.82,12.56
"2/25/2025 2:52:30 AM",0.01,289.65,0.01,258.69,0.01,128.66,3.54,2.83,12.56
"2/25/2025 2:54:30 AM",0.02,335.56,0.03,20.77,0.01,326.31,3.55,2.83,12.56
"2/25/2025 2:56:30 AM",0.02,284.62,0.02,212.01,0.03,240.75,3.55,2.83,12.56
"2/25/2025 2:58:30 AM",0.03,357.95,0.02,252.65,0.01,330.26,3.55,2.83,12.56
"2/25/2025 3:00:30 AM",0.02,255.26,0.00,0.00,0.02,124.51,3.55,2.83,12.56
"2/25/2025 3:02:30 AM",0.03,294.30,0.02,339.78,0.03,200.32,3.55,2.83,12.56
"2/25/2025 3:04:30 AM",0.03,290.56,0.03,223.78,0.02,195.26,3.55,2.83,12.56
"2/25/2025 3:06:30 AM",0.02,235.01,0.02,197.53,0.02,207.76,3.55,2.83,12.56
"2/25/2025 3:08:30 AM",0.01,253.30,0.00,270.00,0.02,287.35,3.56,2.83,12.56
"2/25/2025 3:10:30 AM",0.01,315.00,0.00,326.31,0.02,22.25,3.56,2.83,12.56
"2/25/2025 3:12:30 AM",0.01,54.46,0.01,180.00,0.01,221.99,3.56,2.83,12.56
"2/25/2025 3:14:30 AM",0.01,180.00,0.01,282.53,0.01,123.69,3.56,2.83,12.56
"2/25/2025 3:16:30 AM",0.03,317.73,0.01,140.19,0.02,329.53,3.56,2.83,12.56
"2/25/2025 3:18:30 AM",0.01,33.69,0.02,175.24,0.01,311.99,3.56,2.83,12.56
"2/25/2025 3:20:30 AM",0.01,194.04,0.01,315.00,0.01,236.31,3.55,2.83,12.56
"2/25/2025 3:22:30 AM",0.01,63.43,0.01,167.47,0.01,281.31,3.56,2.83,12.56
"2/25/2025 3:24:30 AM",0.01,221.99,0.01,300.26,0.02,278.13,3.56,2.83,12.55
"2/25/2025 3:26:30 AM",0.02,305.22,0.01,38.66,0.04,313.83,3.56,2.83,12.56
"2/25/2025 3:28:30 AM",0.02,82.23,0.02,186.34,0.05,286.46,3.56,2.83,12.56
"2/25/2025 3:30:30 AM",0.02,315.00,0.02,209.36,0.01,11.31,3.57,2.83,12.56
"2/25/2025 3:32:30 AM",0.00,213.69,0.02,26.57,0.01,261.87,3.56,2.83,12.56
"2/25/2025 3:34:30 AM",0.03,183.95,0.02,173.99,0.03,319.40,3.56,2.83,12.56
"2/25/2025 3:36:30 AM",0.02,175.24,0.04,192.53,0.04,204.23,3.56,2.85,12.56
"2/25/2025 3:38:30 AM",0.01,279.46,0.03,237.99,0.01,23.96,3.56,2.85,12.56
"2/25/2025 3:40:30 AM",0.02,165.07,0.01,233.13,0.02,122.74,3.57,2.85,12.56
"2/25/2025 3:42:30 AM",0.01,209.05,0.02,135.00,0.01,210.96,3.57,2.85,12.56
"2/25/2025 3:44:30 AM",0.00,104.04,0.03,222.14,0.01,230.71,3.57,2.85,12.56
"2/25/2025 3:46:30 AM",0.02,183.58,0.03,203.50,0.03,168.02,3.57,2.85,12.56
"2/25/2025 3:48:30 AM",0.03,233.53,0.04,200.22,0.02,189.46,3.57,2.85,12.56
"2/25/2025 3:50:30 AM",0.00,296.57,0.02,230.19,0.05,194.30,3.57,2.85,12.55
"2/25/2025 3:52:30 AM",0.02,337.62,0.01,288.43,0.01,171.87,3.57,2.85,12.56
"2/25/2025 3:54:30 AM",0.02,229.76,0.01,199.65,0.02,143.13,3.57,2.86,12.55
"2/25/2025 3:56:30 AM",0.01,190.30,0.02,195.26,0.04,178.41,3.57,2.85,12.56
"2/25/2025 3:58:30 AM",0.02,18.43,0.05,187.97,0.05,198.43,3.57,2.85,12.56
"2/25/2025 4:00:30 AM",0.02,86.63,0.04,214.59,0.03,177.88,3.58,2.85,12.56
"2/25/2025 4:02:30 AM",0.03,203.50,0.01,196.70,0.01,206.57,3.59,2.85,12.56
"2/25/2025 4:04:30 AM",0.03,144.25,0.02,173.29,0.01,131.99,3.59,2.85,12.56
"2/25/2025 4:06:30 AM",0.03,150.02,0.04,195.12,0.03,221.19,3.59,2.85,12.55
"2/25/2025 4:08:30 AM",0.04,103.24,0.01,5.71,0.02,163.07,3.59,2.86,12.55
"2/25/2025 4:10:30 AM",0.01,108.43,0.02,106.70,0.01,216.03,3.60,2.86,12.55
"2/25/2025 4:12:30 AM",0.04,175.49,0.02,219.81,0.03,229.90,3.60,2.86,12.55
"2/25/2025 4:14:30 AM",0.03,123.69,0.00,270.00,0.03,256.50,3.60,2.87,12.55
"2/25/2025 4:16:30 AM",0.01,180.00,0.02,150.95,0.03,236.31,3.60,2.87,12.55
"2/25/2025 4:18:30 AM",0.03,99.78,0.02,116.57,0.03,185.91,3.61,2.87,12.55
"2/25/2025 4:20:30 AM",0.03,124.16,0.02,110.56,0.04,186.01,3.61,2.86,12.55
"2/25/2025 4:22:30 AM",0.02,176.42,0.02,231.84,0.03,213.18,3.62,2.87,12.55
"2/25/2025 4:24:30 AM",0.01,135.00,0.01,123.69,0.06,201.10,3.63,2.87,12.56
"2/25/2025 4:26:30 AM",0.02,118.81,0.02,92.73,0.04,200.56,3.63,2.87,12.55
"2/25/2025 4:28:30 AM",0.02,129.09,0.01,108.43,0.03,199.80,3.64,2.87,12.54
"2/25/2025 4:30:30 AM",0.02,172.23,0.03,174.47,0.04,212.91,3.64,2.87,12.54
"2/25/2025 4:32:30 AM",0.01,18.43,0.02,251.57,0.03,209.25,3.64,2.87,12.54
"2/25/2025 4:34:30 AM",0.04,187.50,0.02,177.40,0.04,189.69,3.65,2.88,12.54
"2/25/2025 4:36:30 AM",0.04,217.18,0.02,197.65,0.02,153.43,3.65,2.88,12.54
"2/25/2025 4:38:30 AM",0.02,152.10,0.01,170.54,0.05,214.38,3.65,2.88,12.54
"2/25/2025 4:40:30 AM",0.02,145.49,0.02,141.71,0.06,201.61,3.65,2.89,12.54
"2/25/2025 4:42:30 AM",0.01,97.59,0.02,120.96,0.05,232.50,3.63,2.89,12.54
"2/25/2025 4:44:30 AM",0.04,163.86,0.01,128.66,0.06,189.29,3.63,2.89,12.54
"2/25/2025 4:46:30 AM",0.04,170.75,0.03,139.18,0.06,180.97,3.62,2.89,12.54
"2/25/2025 4:48:30 AM",0.02,187.77,0.04,169.22,0.06,212.86,3.61,2.89,12.55
"2/25/2025 4:50:30 AM",0.01,189.46,0.02,136.97,0.07,197.04,3.60,2.89,12.54
"2/25/2025 4:52:30 AM",0.02,146.98,0.05,195.26,0.05,192.91,3.60,2.89,12.55
"2/25/2025 4:54:30 AM",0.05,176.57,0.04,202.83,0.08,179.30,3.60,2.89,12.54
"2/25/2025 4:56:30 AM",0.03,168.69,0.04,175.82,0.08,199.56,3.60,2.89,12.55
"2/25/2025 4:58:30 AM",0.05,172.33,0.05,177.80,0.07,189.87,3.59,2.89,12.54
"2/25/2025 5:00:30 AM",0.03,173.09,0.04,191.04,0.05,169.32,3.58,2.90,12.54
"2/25/2025 5:02:30 AM",0.06,151.82,0.04,163.69,0.06,196.07,3.57,2.90,12.55
"2/25/2025 5:04:30 AM",0.07,159.08,0.05,191.07,0.08,188.23,3.57,2.89,12.55
"2/25/2025 5:06:30 AM",0.06,180.00,0.05,170.91,0.09,190.01,3.55,2.90,12.55
"2/25/2025 5:08:30 AM",0.06,162.18,0.07,178.26,0.07,188.02,3.55,2.91,12.55
"2/25/2025 5:10:30 AM",0.06,160.62,0.04,178.57,0.09,194.49,3.54,2.92,12.55
"2/25/2025 5:12:30 AM",0.06,183.07,0.06,191.50,0.06,175.53,3.54,2.92,12.55
"2/25/2025 5:14:30 AM",0.07,162.55,0.05,176.50,0.10,198.25,3.53,2.92,12.55
"2/25/2025 5:16:30 AM",0.04,145.12,0.06,165.00,0.10,191.31,3.52,2.91,12.55
"2/25/2025 5:18:30 AM",0.07,175.73,0.05,175.60,0.10,198.61,3.52,2.91,12.55
"2/25/2025 5:20:30 AM",0.05,155.38,0.06,158.20,0.10,195.15,3.52,2.92,12.54
"2/25/2025 5:22:30 AM",0.06,160.62,0.06,154.32,0.07,186.43,3.51,2.92,12.55
"2/25/2025 5:24:30 AM",0.04,162.41,0.07,155.22,0.10,182.92,3.51,2.92,12.54
"2/25/2025 5:26:30 AM",0.07,166.72,0.05,172.48,0.07,171.38,3.51,2.92,12.54
"2/25/2025 5:28:30 AM",0.06,139.40,0.04,173.37,0.09,161.15,3.51,2.92,12.54
"2/25/2025 5:30:30 AM",0.07,157.01,0.05,147.99,0.10,166.79,3.51,2.92,12.54
"2/25/2025 5:32:30 AM",0.05,162.35,0.05,160.20,0.09,186.63,3.51,2.93,12.54
"2/25/2025 5:34:30 AM",0.07,174.37,0.05,158.20,0.10,177.17,3.51,2.93,12.54
"2/25/2025 5:36:30 AM",0.06,138.99,0.05,172.87,0.09,183.77,3.51,2.93,12.54
"2/25/2025 5:38:30 AM",0.06,164.20,0.06,158.96,0.09,182.02,3.51,2.93,12.54
"2/25/2025 5:40:30 AM",0.06,144.58,0.05,172.33,0.08,171.47,3.51,2.94,12.54
"2/25/2025 5:42:30 AM",0.07,172.20,0.05,160.56,0.11,186.46,3.51,2.94,12.54
"2/25/2025 5:44:30 AM",0.05,170.36,0.06,176.19,0.06,168.16,3.51,2.94,12.54
"2/25/2025 5:46:30 AM",0.07,149.62,0.07,160.17,0.10,193.90,3.50,2.94,12.54
"2/25/2025 5:48:30 AM",0.04,147.85,0.05,159.59,0.09,181.22,3.50,2.95,12.54
"2/25/2025 5:50:30 AM",0.05,165.07,0.07,163.14,0.12,181.89,3.50,2.96,12.54
"2/25/2025 5:52:30 AM",0.05,147.34,0.06,179.03,0.11,177.35,3.50,2.96,12.54
"2/25/2025 5:54:30 AM",0.05,161.92,0.07,173.09,0.10,185.30,3.50,2.96,12.55
"2/25/2025 5:56:30 AM",0.08,156.80,0.08,166.50,0.11,171.05,3.50,2.96,12.54
"2/25/2025 5:58:30 AM",0.08,138.74,0.08,173.33,0.09,185.14,3.50,2.97,12.54
"2/25/2025 6:00:30 AM",0.09,165.65,0.09,181.35,0.12,188.97,3.49,2.98,12.54
"2/25/2025 6:02:30 AM",0.07,171.12,0.08,164.16,0.10,187.19,3.49,2.97,12.54
"2/25/2025 6:04:30 AM",0.07,167.01,0.08,169.63,0.10,192.41,3.49,2.97,12.54
"2/25/2025 6:06:30 AM",0.09,150.82,0.08,168.98,0.11,187.59,3.49,2.98,12.54
"2/25/2025 6:08:30 AM",0.08,179.28,0.07,173.57,0.11,183.71,3.49,2.98,12.54
"2/25/2025 6:10:30 AM",0.08,166.50,0.08,188.34,0.11,176.82,3.49,2.98,12.54
"2/25/2025 6:12:30 AM",0.08,160.25,0.10,179.42,0.14,178.74,3.50,2.98,12.54
"2/25/2025 6:14:30 AM",0.09,160.35,0.09,168.21,0.10,165.69,3.49,2.99,12.54
"2/25/2025 6:16:30 AM",0.08,164.62,0.08,170.54,0.12,190.83,3.49,2.98,12.54
"2/25/2025 6:18:30 AM",0.08,147.36,0.09,174.69,0.12,194.64,3.49,2.98,12.54
"2/25/2025 6:20:30 AM",0.07,163.61,0.09,175.96,0.11,176.46,3.49,2.98,12.54
"2/25/2025 6:22:30 AM",0.08,166.48,0.08,172.45,0.10,190.76,3.49,2.99,12.54
"2/25/2025 6:24:30 AM",0.08,168.55,0.08,174.49,0.11,186.23,3.49,3.00,12.54
"2/25/2025 6:26:30 AM",0.07,164.90,0.09,180.67,0.10,183.93,3.49,3.00,12.54
"2/25/2025 6:28:30 AM",0.10,163.52,0.10,178.32,0.11,176.33,3.48,3.00,12.54
"2/25/2025 6:30:30 AM",0.08,150.52,0.09,173.86,0.12,180.49,3.48,3.00,12.54
"2/25/2025 6:32:30 AM",0.06,157.83,0.09,180.00,0.12,166.76,3.47,2.99,12.54
"2/25/2025 6:34:30 AM",0.08,160.02,0.09,176.63,0.10,183.47,3.47,3.00,12.54
"2/25/2025 6:36:30 AM",0.09,148.06,0.09,167.95,0.11,185.19,3.47,3.01,12.54
"2/25/2025 6:38:30 AM",0.10,164.38,0.10,163.30,0.11,181.05,3.47,3.02,12.54
"2/25/2025 6:40:30 AM",0.07,149.69,0.10,161.74,0.15,171.76,3.47,3.02,12.54
"2/25/2025 6:42:30 AM",0.10,166.23,0.11,159.00,0.14,168.37,3.47,3.02,12.54
"2/25/2025 6:44:30 AM",0.08,174.56,0.09,167.60,0.13,164.31,3.47,3.02,12.54
"2/25/2025 6:46:30 AM",0.09,161.37,0.09,159.37,0.10,178.89,3.46,3.02,12.54
"2/25/2025 6:48:30 AM",0.08,163.16,0.08,174.43,0.11,168.89,3.46,3.02,12.54
"2/25/2025 6:50:30 AM",0.09,152.24,0.09,167.25,0.12,180.49,3.46,3.02,12.54
"2/25/2025 6:52:30 AM",0.09,175.35,0.06,165.53,0.12,179.53,3.46,3.03,12.54
"2/25/2025 6:54:30 AM",0.07,159.62,0.07,162.55,0.13,178.67,3.46,3.03,12.54
"2/25/2025 6:56:30 AM",0.07,165.38,0.07,170.41,0.12,173.40,3.46,3.03,12.54
"2/25/2025 6:58:30 AM",0.11,150.12,0.10,162.90,0.11,191.21,3.46,3.03,12.54
"2/25/2025 7:00:30 AM",0.05,142.50,0.07,174.21,0.11,184.01,3.46,3.04,12.54
"2/25/2025 7:02:30 AM",0.11,166.85,0.11,174.66,0.12,170.30,3.46,3.04,12.54
"2/25/2025 7:04:30 AM",0.10,175.38,0.10,171.62,0.13,177.73,3.46,3.05,12.54
"2/25/2025 7:06:30 AM",0.10,162.61,0.10,171.47,0.15,163.95,3.46,3.06,12.54
